(10, 17, 22),(4,),1
(10, 19, 22),(17,),1
(10, 19, 22),(3,),1
(10, 19, 22),(4,),1
(17, 19, 22),(10,),1
(17, 19, 22),(3,),1
(17, 19, 22),(4,),1
(3, 11, 13),(17,),1
(3, 11, 13),(14,),1
(3, 11, 14),(17,),1
(3, 11, 14),(21,),1
(3, 11, 14),(13,),1
(3, 11, 17),(21,),1
(3, 11, 17),(13,),1
(3, 11, 17),(14,),1
(3, 11, 21),(17,),1
(3, 11, 21),(14,),1
(3, 13, 14),(17,),1
(3, 13, 14),(11,),1
(3, 13, 14),(21,),1
(3, 13, 17),(11,),1
(3, 13, 17),(21,),1
(3, 13, 17),(14,),1
(3, 13, 21),(17,),1
(3, 13, 21),(14,),1
(3, 14, 17),(21,),1
(3, 14, 17),(11,),1
(3, 14, 17),(13,),1
(3, 14, 21),(17,),1
(3, 14, 21),(11,),1
(3, 14, 21),(13,),1
(3, 17, 21),(11,),1
(3, 17, 21),(13,),1
(3, 17, 21),(14,),1
(11, 13, 14),(17,),1
(11, 13, 14),(3,),1
(11, 13, 14),(21,),1
(11, 13, 17),(3,),1
(11, 13, 17),(21,),1
(11, 13, 17),(14,),1
(11, 13, 21),(17,),1
(11, 13, 21),(14,),1
(11, 14, 17),(21,),1
(11, 14, 17),(3,),1
(11, 14, 17),(13,),1
(11, 14, 21),(17,),1
(11, 14, 21),(3,),1
(11, 14, 21),(13,),1
(11, 17, 21),(3,),1
(11, 17, 21),(13,),1
(11, 17, 21),(14,),1
(13, 14, 17),(11,),1
(13, 14, 17),(3,),1
(13, 14, 17),(21,),1
(13, 14, 21),(11,),1
(13, 14, 21),(17,),1
(13, 14, 21),(3,),1
(13, 17, 21),(11,),1
(13, 17, 21),(3,),1
(13, 17, 21),(14,),1
(14, 17, 21),(11,),1
(14, 17, 21),(3,),1
(14, 17, 21),(13,),1
(4, 6, 10),(32,),1
(4, 6, 10),(11,),1
(4, 6, 10),(37,),1
(4, 6, 11),(32,),1
(4, 6, 11),(10,),1
(4, 6, 11),(37,),1
(4, 6, 32),(10,),1
(4, 6, 32),(11,),1
(4, 6, 32),(37,),1
(4, 6, 37),(32,),1
(4, 6, 37),(10,),1
(4, 6, 37),(11,),1
(4, 10, 11),(32,),1
(4, 10, 11),(37,),1
(4, 10, 11),(6,),1
(4, 10, 32),(11,),1
(4, 10, 32),(37,),1
(4, 10, 32),(6,),1
(4, 10, 37),(32,),1
(4, 10, 37),(11,),1
(4, 10, 37),(6,),1
(4, 11, 32),(10,),1
(4, 11, 32),(37,),1
(4, 11, 32),(6,),1
(4, 11, 37),(32,),1
(4, 11, 37),(10,),1
(4, 11, 37),(6,),1
(4, 32, 37),(10,),1
(4, 32, 37),(11,),1
(4, 32, 37),(6,),1
(6, 10, 11),(32,),1
(6, 10, 11),(4,),1
(6, 10, 11),(37,),1
(6, 10, 32),(11,),1
(6, 10, 32),(4,),1
(6, 10, 32),(37,),1
(6, 10, 37),(32,),1
(6, 10, 37),(11,),1
(6, 10, 37),(4,),1
(6, 11, 32),(10,),1
(6, 11, 32),(4,),1
(6, 11, 32),(37,),1
(6, 11, 37),(32,),1
(6, 11, 37),(10,),1
(6, 11, 37),(4,),1
(6, 32, 37),(10,),1
(6, 32, 37),(11,),1
(6, 32, 37),(4,),1
(10, 11, 32),(4,),1
(10, 11, 32),(37,),1
(10, 11, 32),(6,),1
(10, 11, 37),(32,),1
(10, 11, 37),(4,),1
(10, 11, 37),(6,),1
(10, 32, 37),(11,),1
(10, 32, 37),(4,),1
(10, 32, 37),(6,),1
(11, 32, 37),(10,),1
(11, 32, 37),(4,),1
(11, 32, 37),(6,),1
(12, 28, 30),(34,),1
(12, 28, 30),(43,),1
(12, 28, 30),(38,),1
(12, 28, 34),(43,),1
(12, 28, 34),(38,),1
(12, 28, 34),(30,),1
(12, 28, 38),(34,),1
(12, 28, 38),(43,),1
(12, 28, 38),(30,),1
(12, 28, 43),(34,),1
(12, 28, 43),(38,),1
(12, 28, 43),(30,),1
(12, 30, 34),(43,),1
(12, 30, 34),(28,),1
(12, 30, 34),(38,),1
(12, 30, 38),(34,),1
(12, 30, 38),(43,),1
(12, 30, 38),(28,),1
(12, 30, 43),(34,),1
(12, 30, 43),(28,),1
(12, 30, 43),(38,),1
(12, 34, 38),(43,),1
(12, 34, 38),(28,),1
(12, 34, 38),(30,),1
(12, 34, 43),(28,),1
(12, 34, 43),(38,),1
(12, 34, 43),(30,),1
(12, 38, 43),(34,),1
(12, 38, 43),(28,),1
(12, 38, 43),(30,),1
(28, 30, 34),(43,),1
(28, 30, 34),(12,),1
(28, 30, 34),(38,),1
(28, 30, 38),(34,),1
(28, 30, 38),(43,),1
(28, 30, 38),(12,),1
(28, 30, 43),(34,),1
(28, 30, 43),(12,),1
(28, 30, 43),(38,),1
(28, 34, 38),(43,),1
(28, 34, 38),(12,),1
(28, 34, 38),(30,),1
(28, 34, 43),(12,),1
(28, 34, 43),(38,),1
(28, 34, 43),(30,),1
(28, 38, 43),(34,),1
(28, 38, 43),(12,),1
(28, 38, 43),(30,),1
(30, 34, 38),(43,),1
(30, 34, 38),(12,),1
(30, 34, 38),(28,),1
(30, 34, 43),(12,),1
(30, 34, 43),(28,),1
(30, 34, 43),(38,),1
(30, 38, 43),(34,),1
(30, 38, 43),(12,),1
(30, 38, 43),(28,),1
(34, 38, 43),(12,),1
(34, 38, 43),(28,),1
(34, 38, 43),(30,),1
(1, 11, 16),(40,),1
(1, 11, 16),(17,),1
(1, 11, 16),(36,),1
(1, 11, 17),(40,),1
(1, 11, 17),(16,),1
(1, 11, 17),(36,),1
(1, 11, 36),(40,),1
(1, 11, 36),(16,),1
(1, 11, 36),(17,),1
(1, 11, 40),(16,),1
(1, 11, 40),(17,),1
(1, 11, 40),(36,),1
(1, 16, 17),(40,),1
(1, 16, 17),(11,),1
(1, 16, 17),(36,),1
(1, 16, 36),(40,),1
(1, 16, 36),(17,),1
(1, 16, 36),(11,),1
(1, 16, 40),(17,),1
(1, 16, 40),(11,),1
(1, 16, 40),(36,),1
(1, 17, 36),(40,),1
(1, 17, 36),(16,),1
(1, 17, 36),(11,),1
(1, 17, 40),(16,),1
(1, 17, 40),(11,),1
(1, 17, 40),(36,),1
(1, 36, 40),(16,),1
(1, 36, 40),(17,),1
(1, 36, 40),(11,),1
(11, 16, 17),(40,),1
(11, 16, 17),(1,),1
(11, 16, 17),(36,),1
(11, 16, 36),(40,),1
(11, 16, 36),(1,),1
(11, 16, 36),(17,),1
(11, 16, 40),(1,),1
(11, 16, 40),(36,),1
(11, 16, 40),(17,),1
(11, 17, 36),(40,),1
(11, 17, 36),(1,),1
(11, 17, 36),(16,),1
(11, 17, 40),(16,),1
(11, 17, 40),(1,),1
(11, 17, 40),(36,),1
(11, 36, 40),(16,),1
(11, 36, 40),(1,),1
(11, 36, 40),(17,),1
(16, 17, 36),(1,),1
(16, 17, 36),(11,),1
(16, 17, 40),(1,),1
(16, 17, 40),(11,),1
(16, 36, 40),(1,),1
(16, 36, 40),(11,),1
(17, 36, 40),(1,),1
(17, 36, 40),(11,),1
(7, 17, 18),(28,),1
(7, 17, 18),(45,),1
(7, 17, 18),(30,),1
(7, 17, 28),(18,),1
(7, 17, 28),(45,),1
(7, 17, 28),(30,),1
(7, 17, 30),(18,),1
(7, 17, 30),(28,),1
(7, 17, 30),(45,),1
(7, 17, 45),(18,),1
(7, 17, 45),(28,),1
(7, 17, 45),(30,),1
(7, 18, 28),(17,),1
(7, 18, 28),(45,),1
(7, 18, 28),(30,),1
(7, 18, 30),(17,),1
(7, 18, 30),(28,),1
(7, 18, 30),(45,),1
(7, 18, 45),(17,),1
(7, 18, 45),(28,),1
(7, 18, 45),(30,),1
(7, 28, 30),(17,),1
(7, 28, 30),(18,),1
(7, 28, 30),(45,),1
(7, 28, 45),(17,),1
(7, 28, 45),(18,),1
(7, 28, 45),(30,),1
(7, 30, 45),(17,),1
(7, 30, 45),(18,),1
(7, 30, 45),(28,),1
(17, 18, 28),(45,),1
(17, 18, 28),(30,),1
(17, 18, 28),(7,),1
(17, 18, 30),(28,),1
(17, 18, 30),(45,),1
(17, 18, 30),(7,),1
(17, 18, 45),(28,),1
(17, 18, 45),(30,),1
(17, 18, 45),(7,),1
(17, 28, 30),(18,),1
(17, 28, 30),(45,),1
(17, 28, 30),(7,),1
(17, 28, 45),(18,),1
(17, 28, 45),(30,),1
(17, 28, 45),(7,),1
(17, 30, 45),(18,),1
(17, 30, 45),(28,),1
(17, 30, 45),(7,),1
(18, 28, 30),(17,),1
(18, 28, 30),(7,),1
(18, 28, 45),(17,),1
(18, 28, 45),(7,),1
(18, 30, 45),(17,),1
(18, 30, 45),(7,),1
(28, 30, 45),(17,),1
(28, 30, 45),(7,),1
(4, 16, 23),(42,),1
(4, 16, 23),(29,),1
(4, 16, 25),(42,),1
(4, 16, 29),(42,),1
(4, 16, 29),(23,),1
(4, 16, 42),(25,),1
(4, 16, 42),(29,),1
(4, 16, 42),(23,),1
(4, 23, 25),(42,),1
(4, 23, 25),(29,),1
(4, 23, 29),(16,),1
(4, 23, 29),(25,),1
(4, 23, 29),(42,),1
(4, 23, 42),(16,),1
(4, 23, 42),(25,),1
(4, 23, 42),(29,),1
(4, 25, 29),(42,),1
(4, 25, 29),(23,),1
(4, 25, 42),(16,),1
(4, 25, 42),(29,),1
(4, 25, 42),(23,),1
(4, 29, 42),(16,),1
(4, 29, 42),(25,),1
(4, 29, 42),(23,),1
(16, 23, 25),(42,),1
(16, 23, 25),(29,),1
(16, 23, 29),(25,),1
(16, 23, 29),(42,),1
(16, 23, 29),(4,),1
(16, 23, 42),(25,),1
(16, 23, 42),(4,),1
(16, 23, 42),(29,),1
(16, 25, 29),(42,),1
(16, 25, 29),(23,),1
(16, 25, 42),(4,),1
(16, 25, 42),(29,),1
(16, 25, 42),(23,),1
(16, 29, 42),(25,),1
(16, 29, 42),(4,),1
(16, 29, 42),(23,),1
(23, 25, 29),(16,),1
(23, 25, 29),(42,),1
(23, 25, 29),(4,),1
(23, 25, 42),(16,),1
(23, 25, 42),(4,),1
(23, 25, 42),(29,),1
(23, 29, 42),(16,),1
(23, 29, 42),(25,),1
(23, 29, 42),(4,),1
(25, 29, 42),(16,),1
(25, 29, 42),(4,),1
(25, 29, 42),(23,),1
(2, 8, 32),(33,),1
(2, 8, 32),(35,),1
(2, 8, 32),(36,),1
(2, 8, 33),(32,),1
(2, 8, 33),(36,),1
(2, 8, 35),(32,),1
(2, 8, 35),(36,),1
(2, 8, 36),(32,),1
(2, 8, 36),(33,),1
(2, 8, 36),(35,),1
(2, 32, 33),(8,),1
(2, 32, 33),(35,),1
(2, 32, 33),(36,),1
(2, 32, 35),(8,),1
(2, 32, 35),(33,),1
(2, 32, 35),(36,),1
(2, 32, 36),(8,),1
(2, 32, 36),(33,),1
(2, 32, 36),(35,),1
(2, 33, 35),(32,),1
(2, 33, 35),(36,),1
(2, 33, 36),(32,),1
(2, 33, 36),(8,),1
(2, 33, 36),(35,),1
(2, 35, 36),(32,),1
(2, 35, 36),(33,),1
(2, 35, 36),(8,),1
(8, 32, 33),(2,),1
(8, 32, 33),(35,),1
(8, 32, 33),(36,),1
(8, 32, 35),(33,),1
(8, 32, 35),(2,),1
(8, 32, 35),(36,),1
(8, 32, 36),(33,),1
(8, 32, 36),(2,),1
(8, 32, 36),(35,),1
(8, 33, 35),(32,),1
(8, 33, 35),(36,),1
(8, 33, 36),(32,),1
(8, 33, 36),(2,),1
(8, 33, 36),(35,),1
(8, 35, 36),(32,),1
(8, 35, 36),(33,),1
(8, 35, 36),(2,),1
(32, 33, 35),(8,),1
(32, 33, 35),(2,),1
(32, 33, 35),(36,),1
(32, 33, 36),(8,),1
(32, 33, 36),(2,),1
(32, 33, 36),(35,),1
(32, 35, 36),(8,),1
(32, 35, 36),(33,),1
(32, 35, 36),(2,),1
(33, 35, 36),(32,),1
(33, 35, 36),(8,),1
(33, 35, 36),(2,),1
(7, 20, 22),(27,),1
(7, 20, 27),(40,),1
(7, 20, 27),(43,),1
(7, 20, 27),(22,),1
(7, 20, 40),(27,),1
(7, 20, 40),(43,),1
(7, 20, 43),(40,),1
(7, 20, 43),(27,),1
(7, 22, 27),(40,),1
(7, 22, 27),(43,),1
(7, 22, 27),(20,),1
(7, 22, 40),(27,),1
(7, 22, 40),(43,),1
(7, 22, 43),(40,),1
(7, 22, 43),(27,),1
(7, 27, 40),(43,),1
(7, 27, 40),(20,),1
(7, 27, 40),(22,),1
(7, 27, 43),(40,),1
(7, 27, 43),(20,),1
(7, 27, 43),(22,),1
(7, 40, 43),(27,),1
(7, 40, 43),(20,),1
(7, 40, 43),(22,),1
(20, 22, 27),(40,),1
(20, 22, 27),(43,),1
(20, 22, 27),(7,),1
(20, 22, 40),(27,),1
(20, 22, 40),(43,),1
(20, 22, 43),(40,),1
(20, 22, 43),(27,),1
(20, 27, 40),(43,),1
(20, 27, 40),(22,),1
(20, 27, 40),(7,),1
(20, 27, 43),(40,),1
(20, 27, 43),(22,),1
(20, 27, 43),(7,),1
(20, 40, 43),(27,),1
(20, 40, 43),(22,),1
(20, 40, 43),(7,),1
(22, 27, 40),(43,),1
(22, 27, 40),(20,),1
(22, 27, 40),(7,),1
(22, 27, 43),(40,),1
(22, 27, 43),(20,),1
(22, 27, 43),(7,),1
(22, 40, 43),(27,),1
(22, 40, 43),(20,),1
(22, 40, 43),(7,),1
(27, 40, 43),(20,),1
(27, 40, 43),(22,),1
(27, 40, 43),(7,),1
(3, 5, 10),(32,),1
(3, 5, 10),(43,),1
(3, 5, 10),(29,),1
(3, 5, 29),(32,),1
(3, 5, 29),(10,),1
(3, 5, 29),(43,),1
(3, 5, 32),(10,),1
(3, 5, 32),(43,),1
(3, 5, 32),(29,),1
(3, 5, 43),(32,),1
(3, 5, 43),(10,),1
(3, 5, 43),(29,),1
(3, 10, 29),(32,),1
(3, 10, 29),(43,),1
(3, 10, 29),(5,),1
(3, 10, 32),(29,),1
(3, 10, 32),(43,),1
(3, 10, 32),(5,),1
(3, 10, 43),(32,),1
(3, 10, 43),(29,),1
(3, 10, 43),(5,),1
(3, 29, 32),(10,),1
(3, 29, 32),(43,),1
(3, 29, 32),(5,),1
(3, 29, 43),(32,),1
(3, 29, 43),(10,),1
(3, 29, 43),(5,),1
(3, 32, 43),(10,),1
(3, 32, 43),(29,),1
(3, 32, 43),(5,),1
(5, 10, 29),(32,),1
(5, 10, 29),(43,),1
(5, 10, 29),(3,),1
(5, 10, 32),(43,),1
(5, 10, 32),(3,),1
(5, 10, 32),(29,),1
(5, 10, 43),(32,),1
(5, 10, 43),(3,),1
(5, 10, 43),(29,),1
(5, 29, 32),(43,),1
(5, 29, 32),(10,),1
(5, 29, 32),(3,),1
(5, 29, 43),(32,),1
(5, 29, 43),(10,),1
(5, 29, 43),(3,),1
(5, 32, 43),(10,),1
(5, 32, 43),(3,),1
(5, 32, 43),(29,),1
(10, 29, 32),(43,),1
(10, 29, 32),(3,),1
(10, 29, 32),(5,),1
(10, 29, 43),(32,),1
(10, 29, 43),(3,),1
(10, 29, 43),(5,),1
(10, 32, 43),(29,),1
(10, 32, 43),(3,),1
(10, 32, 43),(5,),1
(29, 32, 43),(10,),1
(29, 32, 43),(3,),1
(29, 32, 43),(5,),1
(12, 30, 34),(45,),1
(12, 30, 34),(36,),1
(12, 30, 34),(37,),1
(12, 30, 36),(34,),1
(12, 30, 36),(45,),1
(12, 30, 36),(37,),1
(12, 30, 37),(34,),1
(12, 30, 37),(36,),1
(12, 30, 37),(45,),1
(12, 30, 45),(34,),1
(12, 30, 45),(36,),1
(12, 30, 45),(37,),1
(12, 34, 36),(45,),1
(12, 34, 36),(30,),1
(12, 34, 37),(45,),1
(12, 34, 37),(30,),1
(12, 34, 45),(36,),1
(12, 34, 45),(37,),1
(12, 34, 45),(30,),1
(12, 36, 37),(45,),1
(12, 36, 37),(30,),1
(12, 36, 45),(34,),1
(12, 36, 45),(37,),1
(12, 36, 45),(30,),1
(12, 37, 45),(34,),1
(12, 37, 45),(36,),1
(12, 37, 45),(30,),1
(30, 34, 36),(45,),1
(30, 34, 36),(12,),1
(30, 34, 36),(37,),1
(30, 34, 37),(45,),1
(30, 34, 37),(36,),1
(30, 34, 37),(12,),1
(30, 34, 45),(12,),1
(30, 34, 45),(36,),1
(30, 34, 45),(37,),1
(30, 36, 37),(34,),1
(30, 36, 37),(12,),1
(30, 36, 37),(45,),1
(30, 36, 45),(34,),1
(30, 36, 45),(12,),1
(30, 36, 45),(37,),1
(30, 37, 45),(34,),1
(30, 37, 45),(36,),1
(30, 37, 45),(12,),1
(34, 36, 37),(45,),1
(34, 36, 37),(30,),1
(34, 36, 45),(12,),1
(34, 36, 45),(37,),1
(34, 36, 45),(30,),1
(34, 37, 45),(36,),1
(34, 37, 45),(12,),1
(34, 37, 45),(30,),1
(36, 37, 45),(34,),1
(36, 37, 45),(12,),1
(36, 37, 45),(30,),1
(19, 23, 25),(42,),1
(19, 23, 25),(28,),1
(19, 23, 25),(38,),1
(19, 23, 28),(25,),1
(19, 23, 28),(42,),1
(19, 23, 28),(38,),1
(19, 23, 38),(25,),1
(19, 23, 38),(42,),1
(19, 23, 38),(28,),1
(19, 23, 42),(25,),1
(19, 23, 42),(28,),1
(19, 23, 42),(38,),1
(19, 25, 28),(42,),1
(19, 25, 28),(23,),1
(19, 25, 38),(42,),1
(19, 25, 38),(23,),1
(19, 25, 42),(28,),1
(19, 25, 42),(38,),1
(19, 25, 42),(23,),1
(19, 28, 38),(42,),1
(19, 28, 38),(23,),1
(19, 28, 42),(25,),1
(19, 28, 42),(38,),1
(19, 28, 42),(23,),1
(19, 38, 42),(25,),1
(19, 38, 42),(28,),1
(19, 38, 42),(23,),1
(23, 25, 28),(42,),1
(23, 25, 28),(19,),1
(23, 25, 28),(38,),1
(23, 25, 38),(19,),1
(23, 25, 38),(28,),1
(23, 25, 42),(19,),1
(23, 25, 42),(28,),1
(23, 28, 38),(25,),1
(23, 28, 38),(19,),1
(23, 28, 42),(25,),1
(23, 28, 42),(19,),1
(23, 38, 42),(19,),1
(25, 28, 38),(42,),1
(25, 28, 38),(23,),1
(25, 28, 42),(19,),1
(25, 28, 42),(38,),1
(25, 28, 42),(23,),1
(25, 38, 42),(19,),1
(25, 38, 42),(28,),1
(28, 38, 42),(25,),1
(28, 38, 42),(19,),1
(7, 19, 24),(42,),1
(7, 19, 24),(27,),1
(7, 19, 24),(45,),1
(7, 19, 27),(24,),1
(7, 19, 27),(45,),1
(7, 19, 42),(24,),1
(7, 19, 42),(45,),1
(7, 19, 45),(24,),1
(7, 19, 45),(42,),1
(7, 19, 45),(27,),1
(7, 24, 27),(42,),1
(7, 24, 27),(19,),1
(7, 24, 27),(45,),1
(7, 24, 42),(27,),1
(7, 24, 42),(19,),1
(7, 24, 42),(45,),1
(7, 24, 45),(27,),1
(7, 24, 45),(42,),1
(7, 24, 45),(19,),1
(7, 27, 42),(24,),1
(7, 27, 42),(45,),1
(7, 27, 45),(24,),1
(7, 27, 45),(42,),1
(7, 27, 45),(19,),1
(7, 42, 45),(24,),1
(7, 42, 45),(27,),1
(7, 42, 45),(19,),1
(19, 24, 27),(42,),1
(19, 24, 27),(45,),1
(19, 24, 27),(7,),1
(19, 24, 42),(27,),1
(19, 24, 42),(45,),1
(19, 24, 42),(7,),1
(19, 24, 45),(42,),1
(19, 24, 45),(27,),1
(19, 24, 45),(7,),1
(19, 27, 42),(24,),1
(19, 27, 42),(45,),1
(19, 27, 45),(24,),1
(19, 27, 45),(42,),1
(19, 27, 45),(7,),1
(19, 42, 45),(24,),1
(19, 42, 45),(27,),1
(19, 42, 45),(7,),1
(24, 27, 42),(19,),1
(24, 27, 42),(45,),1
(24, 27, 42),(7,),1
(24, 27, 45),(42,),1
(24, 27, 45),(19,),1
(24, 27, 45),(7,),1
(24, 42, 45),(27,),1
(24, 42, 45),(19,),1
(24, 42, 45),(7,),1
(27, 42, 45),(24,),1
(27, 42, 45),(19,),1
(27, 42, 45),(7,),1
(8, 10, 11),(21,),1
(8, 10, 11),(14,),1
(8, 10, 11),(15,),1
(8, 10, 14),(11,),1
(8, 10, 14),(21,),1
(8, 10, 14),(15,),1
(8, 10, 15),(11,),1
(8, 10, 15),(21,),1
(8, 10, 15),(14,),1
(8, 10, 21),(11,),1
(8, 10, 21),(14,),1
(8, 10, 21),(15,),1
(8, 11, 14),(10,),1
(8, 11, 14),(15,),1
(8, 11, 15),(10,),1
(8, 11, 15),(21,),1
(8, 11, 15),(14,),1
(8, 11, 21),(10,),1
(8, 11, 21),(15,),1
(8, 14, 15),(10,),1
(8, 14, 15),(11,),1
(8, 14, 15),(21,),1
(8, 14, 21),(10,),1
(8, 14, 21),(15,),1
(8, 15, 21),(10,),1
(8, 15, 21),(11,),1
(8, 15, 21),(14,),1
(10, 11, 14),(8,),1
(10, 11, 14),(21,),1
(10, 11, 14),(15,),1
(10, 11, 15),(8,),1
(10, 11, 15),(21,),1
(10, 11, 15),(14,),1
(10, 11, 21),(8,),1
(10, 11, 21),(14,),1
(10, 11, 21),(15,),1
(10, 14, 15),(8,),1
(10, 14, 15),(11,),1
(10, 14, 15),(21,),1
(10, 14, 21),(8,),1
(10, 14, 21),(11,),1
(10, 14, 21),(15,),1
(10, 15, 21),(8,),1
(10, 15, 21),(11,),1
(10, 15, 21),(14,),1
(11, 14, 15),(8,),1
(11, 14, 15),(10,),1
(11, 14, 15),(21,),1
(11, 14, 21),(10,),1
(11, 14, 21),(15,),1
(11, 15, 21),(8,),1
(11, 15, 21),(10,),1
(11, 15, 21),(14,),1
(14, 15, 21),(8,),1
(14, 15, 21),(10,),1
(14, 15, 21),(11,),1
(3, 17, 23),(41,),1
(3, 17, 23),(34,),1
(3, 17, 34),(41,),1
(3, 17, 34),(45,),1
(3, 17, 34),(23,),1
(3, 17, 41),(34,),1
(3, 17, 41),(45,),1
(3, 17, 41),(23,),1
(3, 17, 45),(41,),1
(3, 17, 45),(34,),1
(3, 23, 34),(41,),1
(3, 23, 34),(45,),1
(3, 23, 34),(17,),1
(3, 23, 41),(17,),1
(3, 23, 41),(34,),1
(3, 23, 41),(45,),1
(3, 23, 45),(41,),1
(3, 23, 45),(34,),1
(3, 34, 41),(17,),1
(3, 34, 41),(45,),1
(3, 34, 41),(23,),1
(3, 34, 45),(41,),1
(3, 34, 45),(17,),1
(3, 34, 45),(23,),1
(3, 41, 45),(17,),1
(3, 41, 45),(34,),1
(3, 41, 45),(23,),1
(17, 23, 34),(41,),1
(17, 23, 34),(3,),1
(17, 23, 34),(45,),1
(17, 23, 41),(34,),1
(17, 23, 41),(3,),1
(17, 23, 41),(45,),1
(17, 23, 45),(41,),1
(17, 23, 45),(34,),1
(17, 34, 41),(3,),1
(17, 34, 41),(45,),1
(17, 34, 41),(23,),1
(17, 34, 45),(41,),1
(17, 34, 45),(3,),1
(17, 34, 45),(23,),1
(17, 41, 45),(34,),1
(17, 41, 45),(3,),1
(17, 41, 45),(23,),1
(23, 34, 41),(17,),1
(23, 34, 41),(3,),1
(23, 34, 41),(45,),1
(23, 34, 45),(41,),1
(23, 34, 45),(3,),1
(23, 34, 45),(17,),1
(23, 41, 45),(17,),1
(23, 41, 45),(34,),1
(23, 41, 45),(3,),1
(34, 41, 45),(17,),1
(34, 41, 45),(3,),1
(34, 41, 45),(23,),1
(4, 7, 15),(18,),1
(4, 7, 15),(26,),1
(4, 7, 15),(23,),1
(4, 7, 18),(26,),1
(4, 7, 18),(23,),1
(4, 7, 18),(15,),1
(4, 7, 23),(18,),1
(4, 7, 23),(26,),1
(4, 7, 23),(15,),1
(4, 7, 26),(18,),1
(4, 7, 26),(23,),1
(4, 7, 26),(15,),1
(4, 15, 18),(26,),1
(4, 15, 18),(23,),1
(4, 15, 18),(7,),1
(4, 15, 23),(18,),1
(4, 15, 23),(26,),1
(4, 15, 23),(7,),1
(4, 15, 26),(18,),1
(4, 15, 26),(23,),1
(4, 15, 26),(7,),1
(4, 18, 23),(26,),1
(4, 18, 23),(15,),1
(4, 18, 23),(7,),1
(4, 18, 26),(15,),1
(4, 18, 26),(23,),1
(4, 18, 26),(7,),1
(4, 23, 26),(18,),1
(4, 23, 26),(15,),1
(4, 23, 26),(7,),1
(7, 15, 18),(26,),1
(7, 15, 18),(4,),1
(7, 15, 18),(23,),1
(7, 15, 23),(18,),1
(7, 15, 23),(26,),1
(7, 15, 23),(4,),1
(7, 15, 26),(18,),1
(7, 15, 26),(4,),1
(7, 15, 26),(23,),1
(7, 18, 23),(4,),1
(7, 18, 23),(15,),1
(7, 18, 26),(4,),1
(7, 18, 26),(15,),1
(7, 23, 26),(4,),1
(7, 23, 26),(15,),1
(15, 18, 23),(26,),1
(15, 18, 23),(4,),1
(15, 18, 23),(7,),1
(15, 18, 26),(4,),1
(15, 18, 26),(23,),1
(15, 18, 26),(7,),1
(15, 23, 26),(18,),1
(15, 23, 26),(4,),1
(15, 23, 26),(7,),1
(18, 23, 26),(4,),1
(18, 23, 26),(15,),1
(3, 12, 20),(35,),1
(3, 12, 20),(31,),1
(3, 12, 20),(23,),1
(3, 12, 23),(35,),1
(3, 12, 23),(20,),1
(3, 12, 23),(31,),1
(3, 12, 31),(35,),1
(3, 12, 31),(20,),1
(3, 12, 31),(23,),1
(3, 12, 35),(20,),1
(3, 12, 35),(31,),1
(3, 12, 35),(23,),1
(3, 20, 23),(35,),1
(3, 20, 23),(12,),1
(3, 20, 23),(31,),1
(3, 20, 31),(35,),1
(3, 20, 31),(12,),1
(3, 20, 31),(23,),1
(3, 20, 35),(12,),1
(3, 20, 35),(31,),1
(3, 20, 35),(23,),1
(3, 23, 31),(35,),1
(3, 23, 31),(12,),1
(3, 23, 31),(20,),1
(3, 23, 35),(12,),1
(3, 23, 35),(20,),1
(3, 23, 35),(31,),1
(3, 31, 35),(12,),1
(3, 31, 35),(20,),1
(3, 31, 35),(23,),1
(12, 20, 23),(35,),1
(12, 20, 23),(3,),1
(12, 20, 23),(31,),1
(12, 20, 31),(35,),1
(12, 20, 31),(3,),1
(12, 20, 31),(23,),1
(12, 20, 35),(3,),1
(12, 20, 35),(31,),1
(12, 20, 35),(23,),1
(12, 23, 31),(35,),1
(12, 23, 31),(3,),1
(12, 23, 31),(20,),1
(12, 23, 35),(3,),1
(12, 23, 35),(20,),1
(12, 23, 35),(31,),1
(12, 31, 35),(3,),1
(12, 31, 35),(20,),1
(12, 31, 35),(23,),1
(20, 23, 31),(35,),1
(20, 23, 31),(3,),1
(20, 23, 31),(12,),1
(20, 23, 35),(3,),1
(20, 23, 35),(12,),1
(20, 23, 35),(31,),1
(20, 31, 35),(3,),1
(20, 31, 35),(12,),1
(20, 31, 35),(23,),1
(23, 31, 35),(3,),1
(23, 31, 35),(12,),1
(23, 31, 35),(20,),1
(6, 14, 22),(35,),1
(6, 14, 22),(28,),1
(6, 14, 22),(39,),1
(6, 14, 28),(35,),1
(6, 14, 28),(22,),1
(6, 14, 28),(39,),1
(6, 14, 35),(28,),1
(6, 14, 35),(22,),1
(6, 14, 35),(39,),1
(6, 14, 39),(35,),1
(6, 14, 39),(28,),1
(6, 14, 39),(22,),1
(6, 22, 28),(35,),1
(6, 22, 28),(14,),1
(6, 22, 28),(39,),1
(6, 22, 35),(28,),1
(6, 22, 35),(14,),1
(6, 22, 35),(39,),1
(6, 22, 39),(35,),1
(6, 22, 39),(28,),1
(6, 22, 39),(14,),1
(6, 28, 35),(22,),1
(6, 28, 35),(14,),1
(6, 28, 35),(39,),1
(6, 28, 39),(35,),1
(6, 28, 39),(14,),1
(6, 28, 39),(22,),1
(6, 35, 39),(28,),1
(6, 35, 39),(14,),1
(6, 35, 39),(22,),1
