(40,),(30,),9
(24,),(41,),9
(24,),(29,),9
(29,),(42,),9
(29,),(24,),9
(41,),(24,),9
(42,),(29,),9
(2,),(9,),9
(2,),(26,),9
(9,),(2,),9
(9,),(40,),9
(26,),(2,),9
(40,),(9,),9
(34,),(37,),9
(37,),(34,),9
(9,),(41,),9
(30,),(41,),9
(41,),(9,),9
(41,),(30,),9
(1,),(36,),9
(36,),(1,),9
(37,),(42,),9
(42,),(37,),9
(2,),(21,),9
(21,),(2,),9
(2,),(31,),9
(31,),(2,),9
(13,),(19,),9
(19,),(13,),9
(23,),(30,),9
(30,),(23,),9
(12,),(18,),9
(18,),(12,),9
(6,),(8,),9
(8,),(6,),9
(29,),(36,),9
(36,),(43,),9
(36,),(29,),9
(43,),(36,),9
(2,),(43,),9
(43,),(2,),9
(1,),(43,),9
(20,),(28,),9
(28,),(20,),9
(43,),(1,),9
(8,),(20,),9
(20,),(8,),9
(35,),(36,),9
(36,),(35,),9
(7,),(9,),9
(7,),(28,),9
(9,),(7,),9
(28,),(7,),9
(6,),(34,),9
(14,),(34,),9
(34,),(6,),9
(34,),(14,),9
(3,),(43,),9
(43,),(3,),9
(10,),(26,),9
(26,),(10,),9
(7,),(30,),9
(30,),(7,),9
(7,),(13,),9
(13,),(7,),9
(31,),(35,),9
(35,),(31,),9
(21,),(30,),9
(30,),(21,),9
(13,),(31,),9
(31,),(13,),9
(6,),(26,),9
(26,),(38,),9
(26,),(6,),9
(38,),(26,),9
(10,),(12,),9
(12,),(10,),9
(4,),(15,),9
(15,),(4,),9
(20,),(29,),9
(29,),(20,),9
(7,),(44,),9
(44,),(7,),9
(6,),(41,),9
(41,),(6,),9
(19,),(30,),9
(30,),(19,),9
(3,),(15,),9
(3,),(29,),9
(15,),(3,),9
(29,),(3,),9
(3,),(23,),9
(23,),(3,),9
(23,),(36,),9
(36,),(23,),9
(10,),(39,),9
(12,),(16,),9
(16,),(12,),9
(39,),(10,),9
(9,),(29,),9
(29,),(9,),9
(15,),(17,),9
(17,),(15,),9
(32,),(44,),9
(44,),(32,),9
(1,),(15,),9
(15,),(1,),9
(18,),(44,),9
(44,),(18,),9
(27,),(32,),9
(32,),(27,),9
(17,),(25,),9
(24,),(26,),9
(25,),(17,),9
(26,),(24,),9
(26,),(30,),9
(30,),(26,),9
(1,),(14,),9
(2,),(14,),9
(14,),(1,),9
(14,),(2,),9
(10,),(17,),9
(17,),(10,),9
(13,),(36,),9
(36,),(13,),9
(12,),(37,),9
(37,),(12,),9
(12,),(23,),9
(23,),(12,),9
(17,),(38,),9
(17,),(29,),9
(29,),(17,),9
(38,),(17,),9
(3,),(33,),9
(24,),(36,),9
(33,),(3,),9
(36,),(24,),9
(6,),(9,),9
(9,),(6,),9
(22,),(35,),9
(35,),(22,),9
(8,),(41,),9
(41,),(8,),9
(4,),(22,),9
(4,),(24,),9
(22,),(4,),9
(24,),(4,),9
(5,),(31,),9
(31,),(5,),9
(1,),(44,),9
(44,),(1,),9
(7,),(31,),9
(31,),(7,),9
(28,),(45,),9
(45,),(28,),9
(25,),(31,),9
(31,),(25,),9
(5,),(10,),9
(10,),(5,),9
(12,),(28,),9
(28,),(12,),9
(7,),(45,),9
(45,),(7,),9
(3,),(5,),9
(5,),(3,),9
(28,),(42,),9
(42,),(28,),9
(2,),(13,),9
(13,),(2,),9
(21,),(33,),9
(33,),(21,),9
(21,),(41,),9
(41,),(21,),9
(9,),(34,),9
(34,),(9,),9
(1,),(38,),9
(38,),(1,),9
(28,),(44,),9
(44,),(28,),9
(11,),(35,),9
(35,),(11,),9
(8,),(24,),9
(24,),(8,),9
(11,),(22,),9
(22,),(11,),9
(33,),(38,),9
(38,),(33,),9
(23,),(33,),8
(23,),(37,),8
(33,),(23,),8
(37,),(23,),8
(25,),(32,),8
(32,),(25,),8
(16,),(27,),8
(27,),(16,),8
(30,),(42,),8
(42,),(30,),8
(9,),(26,),8
(26,),(9,),8
(19,),(39,),8
(39,),(19,),8
(25,),(41,),8
(30,),(44,),8
(41,),(25,),8
(44,),(30,),8
(22,),(23,),8
(23,),(22,),8
(38,),(42,),8
(42,),(38,),8
(3,),(16,),8
(16,),(3,),8
(9,),(37,),8
(37,),(9,),8
(12,),(35,),8
(32,),(35,),8
(35,),(32,),8
(35,),(12,),8
(10,),(30,),8
(30,),(10,),8
(12,),(17,),8
(17,),(12,),8
(18,),(25,),8
(25,),(18,),8
(9,),(35,),8
(9,),(23,),8
(23,),(9,),8
(35,),(9,),8
(5,),(40,),8
(40,),(5,),8
(7,),(35,),8
(9,),(28,),8
(28,),(35,),8
(28,),(9,),8
(35,),(7,),8
(35,),(28,),8
(32,),(41,),8
(41,),(32,),8
(10,),(28,),8
(28,),(10,),8
(30,),(35,),8
(35,),(30,),8
(17,),(22,),8
(22,),(43,),8
(22,),(17,),8
(43,),(22,),8
(7,),(21,),8
(21,),(7,),8
(6,),(35,),8
(35,),(6,),8
(26,),(45,),8
(45,),(26,),8
(16,),(33,),8
(33,),(16,),8
(2,),(22,),8
(22,),(2,),8
(2,),(29,),8
(29,),(2,),8
(7,),(14,),8
(14,),(7,),8
(21,),(40,),8
(40,),(21,),8
(15,),(30,),8
(30,),(15,),8
(33,),(43,),8
(43,),(33,),8
(5,),(28,),8
(28,),(5,),8
(5,),(41,),8
(41,),(5,),8
(3,),(18,),8
(18,),(3,),8
(12,),(30,),8
(30,),(12,),8
(11,),(20,),8
(20,),(11,),8
(17,),(41,),8
(41,),(17,),8
(1,),(31,),8
(21,),(22,),8
(22,),(21,),8
(31,),(1,),8
(9,),(24,),8
(24,),(9,),8
(26,),(41,),8
(41,),(26,),8
(10,),(43,),8
(43,),(10,),8
(19,),(24,),8
(24,),(19,),8
(22,),(39,),8
(39,),(22,),8
(2,),(30,),8
(30,),(2,),8
(9,),(39,),8
(39,),(9,),8
(9,),(43,),8
(9,),(11,),8
(9,),(15,),8
(11,),(9,),8
(15,),(9,),8
(43,),(9,),8
(29,),(31,),8
(31,),(29,),8
(13,),(44,),8
(44,),(13,),8
(20,),(32,),8
(32,),(20,),8
(38,),(41,),8
(41,),(38,),8
(24,),(39,),8
(39,),(24,),8
(10,),(42,),8
(42,),(10,),8
(16,),(35,),8
(35,),(16,),8
(4,),(35,),8
(35,),(4,),8
(19,),(36,),8
(36,),(19,),8
(20,),(21,),8
(21,),(20,),8
(2,),(38,),8
(4,),(38,),8
(38,),(2,),8
(38,),(4,),8
(24,),(31,),8
(31,),(24,),8
(44,),(45,),8
(45,),(44,),8
(9,),(38,),8
(38,),(9,),8
(28,),(32,),8
(32,),(28,),8
(8,),(40,),8
(40,),(8,),8
(2,),(23,),8
(23,),(2,),8
(13,),(30,),8
(30,),(13,),8
(11,),(19,),7
(16,),(21,),7
(19,),(11,),7
(21,),(16,),7
(31,),(42,),7
(42,),(31,),7
(2,),(36,),7
(4,),(36,),7
(16,),(39,),7
(36,),(2,),7
(36,),(4,),7
(39,),(16,),7
(11,),(25,),7
(25,),(11,),7
(12,),(31,),7
(31,),(12,),7
(3,),(19,),7
(19,),(3,),7
(5,),(33,),7
(33,),(5,),7
(4,),(44,),7
(44,),(4,),7
(4,),(7,),7
(7,),(4,),7
(1,),(39,),7
(39,),(1,),7
(18,),(28,),7
(28,),(18,),7
(7,),(32,),7
(32,),(7,),7
(35,),(42,),7
(42,),(35,),7
(3,),(26,),7
(26,),(3,),7
(35,),(38,),7
(38,),(35,),7
(17,),(23,),7
(23,),(32,),7
(23,),(17,),7
(32,),(23,),7
(3,),(21,),7
(11,),(30,),7
(21,),(3,),7
(30,),(11,),7
(15,),(31,),7
(23,),(31,),7
(31,),(15,),7
(31,),(23,),7
(15,),(16,),7
(15,),(29,),7
(16,),(15,),7
(29,),(15,),7
(6,),(45,),7
(45,),(6,),7
(2,),(32,),7
(32,),(2,),7
(1,),(22,),7
(22,),(1,),7
(7,),(11,),7
(11,),(33,),7
(11,),(7,),7
(33,),(11,),7
(1,),(30,),7
(30,),(1,),7
(28,),(33,),7
(33,),(28,),7
(14,),(24,),7
(24,),(14,),7
(8,),(22,),7
(22,),(8,),7
(23,),(24,),7
(24,),(23,),7
(22,),(26,),7
(26,),(22,),7
(42,),(44,),7
(44,),(42,),7
(10,),(45,),7
(45,),(10,),7
(18,),(22,),7
(22,),(18,),7
(22,),(29,),7
(29,),(22,),7
(9,),(36,),7
(36,),(9,),7
(28,),(41,),7
(41,),(28,),7
(2,),(35,),7
(32,),(36,),7
(35,),(2,),7
(36,),(32,),7
(10,),(21,),7
(21,),(10,),7
(35,),(41,),7
(41,),(35,),7
(11,),(34,),7
(34,),(11,),7
(18,),(41,),7
(41,),(18,),7
(3,),(39,),7
(39,),(3,),7
(24,),(28,),7
(28,),(24,),7
(14,),(29,),7
(29,),(14,),7
(6,),(27,),7
(27,),(6,),7
(16,),(18,),7
(18,),(16,),7
(3,),(6,),7
(6,),(3,),7
(15,),(32,),7
(32,),(15,),7
(8,),(16,),7
(16,),(8,),7
(9,),(42,),6
(9,),(13,),6
(13,),(9,),6
(42,),(9,),6
(19,),(37,),6
(37,),(19,),6
(4,),(30,),6
(30,),(4,),6
(3,),(9,),6
(9,),(3,),6
(18,),(35,),6
(35,),(18,),6
(16,),(22,),6
(22,),(16,),6
(22,),(30,),6
(30,),(22,),6
(21,),(38,),6
(38,),(21,),6
(15,),(38,),6
(38,),(15,),6
(19,),(33,),6
(33,),(19,),6
(2,),(10,),6
(10,),(2,),6
(12,),(22,),6
(22,),(12,),6
(32,),(39,),6
(39,),(32,),6
(29,),(45,),6
(45,),(29,),6
(39,),(42,),6
(42,),(39,),6
(3,),(25,),6
(25,),(3,),6
(28,),(29,),6
(29,),(28,),6
(9,),(45,),6
(45,),(9,),6
(14,),(41,),6
(41,),(14,),6
(23,),(41,),6
(41,),(23,),6
(9,),(20,),6
(20,),(9,),6
(21,),(35,),6
(35,),(21,),6
(22,),(45,),6
(45,),(22,),6
(5,),(38,),6
(38,),(5,),6
(13,),(16,),6
(16,),(13,),6
(32,),(38,),6
(38,),(32,),6
(9,),(22,),6
(22,),(9,),6
(15,),(33,),6
(33,),(15,),6
(9,),(19,),6
(19,),(9,),6
(14,),(16,),6
(16,),(14,),6
(21,),(42,),5
(42,),(21,),5
(9,),(44,),5
(9,),(30,),5
(25,),(30,),5
(30,),(9,),5
(30,),(25,),5
(44,),(9,),5
(6,),(33,),5
(33,),(6,),5
(9,),(18,),5
(18,),(9,),5
(31,),(39,),5
(39,),(31,),5
(6,),(36,),5
(6,),(29,),5
(29,),(6,),5
(36,),(6,),5
(32,),(43,),5
(43,),(32,),5
(30,),(32,),5
(32,),(30,),5
(6,),(23,),5
(23,),(6,),5
(16,),(32,),5
(32,),(16,),5
(11,),(42,),5
(42,),(11,),5
(29,),(30,),5
(30,),(29,),5
(14,),(28,),5
(28,),(14,),5
(11,),(40,),5
(40,),(11,),5
(6,),(42,),5
(42,),(6,),5
(28,),(31,),5
(31,),(28,),5
(8,),(9,),5
(9,),(8,),5
(16,),(28,),5
(28,),(16,),5
(9,),(14,),5
(14,),(9,),5
(19,),(29,),5
(29,),(19,),5
(22,),(32,),5
(32,),(22,),5
(24,),(43,),5
(43,),(24,),5
(37,),(44,),4
(44,),(37,),4
(3,),(28,),4
(28,),(3,),4
(8,),(26,),4
(26,),(8,),4
(8,),(12,),3
(12,),(8,),3
(31,),(41,),3
(41,),(31,),3
(22,),(41,),2
(41,),(22,),2
(21,),(28,),2
(28,),(21,),2
(26,),(32,),1
(32,),(26,),1
